蠢事 chun3shi4 folly
蠢货 chun3huo4 blockhead; idiot; dunce; moron; fool"
chuang3 闯 1  7979 "闯进 闯入 闯荡 闯过" "闯 chuang3 to rush; to charge; to dash; to break through; to temper oneself (through battling hardships)
闯进 chuang3jin4 to burst in
闯入 chuang3ru4 to intrude; to charge in; to gate-crash
闯荡 chuang3dang4 to leave home to make one's way in the world; to leave the life one knows to seek success
闯过 chuang3guo4 to crash one's way through"
chong3 宠 1  7978 "宠物 宠儿" "宠 chong3 to love; to pamper; to spoil; to favor
宠物 chong3wu4 house pet
宠儿 chong3er2 pet; favorite; darling"
chen3 碜 1  7977 寒碜 "碜 chen3 gritty (of food); unsightly
寒碜 han2chen5 ugly; shameful; to ridicule"
chao4 耖 1  7976  "耖 chao4 harrow-like implement for pulverizing clods of soil; to level ground with such an implement"
chai3 茝 1  7975  
ceng4 蹭 1  7974 磨蹭 "蹭 ceng4 to rub against; to walk slowly; (coll.) to freeload
磨蹭 mo2ceng5 to rub lightly; to move slowly; to dawdle; to dillydally; to pester; to nag"
ceng1 噌 1  7973  "噌 ceng1 to scold"
cao3 草 1  7972 "草原 草地 草坪 草案" "草 cao3 grass; straw; manuscript; draft (of a document); careless; rough
草原 cao3yuan2 grassland; prairie
草地 cao3di4 lawn; meadow; sod; turf
草坪 cao3ping2 lawn
草案 cao3an4 draft (legislation, proposal etc)"
beng2 甭 1  7971  "甭 beng2 please don't"
bei3 北 1  7970 "北京 东北 北方 西北" "北 bei3 north
北京 bei3jing1 beijing, capital of the people's republic of china
东北 dong1bei3 northeast china; manchuria; northeast
北方 bei3fang1 north; the northern part a country; china north of the yellow river
西北 xi1bei3 northwest china (shaanxi, gansu, qinghai, ningxia, xinjiang); northwest"
bai1 掰 1  7969 掰开 "掰 bai1 to break off or break open sth with one's hands; (fig.) to break off (a relationship)
掰开 bai1kai1 to pull apart; to pry open with the hands"
ang4 盎 1  7968 盎然 "盎 ang4 (literary) brimming; abundant
盎然 ang4ran2 abundant; plentiful; overflowing; exuberant"
ang1 肮 1  7967 肮脏 "肮 ang1 dirty; filthy
肮脏 ang1zang1 dirty; filthy"
zui3 嘴 2  7966 "嘴里 嘴唇 嘴角 张嘴" "嘴 zui3 mouth; beak; nozzle; spout (of teapot etc)
嘴里 zui3li3 mouth; in the mouth; on one's lips; speech; words
嘴唇 zui3chun2 lip
嘴角 zui3jiao3 corner of the mouth
张嘴 zhang1zui3 to open one's mouth (to speak, esp. to make a request); to gape"
zuan4 攥 2  7965  "攥 zuan4 (coll.) to hold; to grip; to grasp"
zuan3 缵 2 纂 7964  "缵 zuan3 (literary) to inherit"
zuan3 纂 2 缵 7963 编纂 "纂 zuan3 (literary) to compile; to edit; (coll.) (hairstyle) bun; red silk ribbon
编纂 bian1zuan3 to compile (an encyclopedia etc)"
zuan1 钻 2 躜 7962 "钻进 钻石 钻研 钻戒" "钻 zuan1 to drill; to bore; to get into; to make one's way into; to enter (a hole); to thread one's way through; to study intensively; to dig into; to curry favor for personal gain
钻进 zuan1jin4 to get into; to dig into (studies, job etc); to squeeze into
钻石 zuan4shi2 diamond
钻研 zuan1yan2 to study meticulously; to delve into
钻戒 zuan4jie4 diamond ring"
zuan1 躜 2 钻 7961  "躜 zuan1 to jump"
zu1 菹 2 租 7960  "菹 zu1 marshland; swamp; salted or pickled vegetables; to mince; to shred; to mince human flesh and bones"
zu1 租 2 菹 7959 "出租车 出租 房租 租金" "租 zu1 to hire; to rent; to charter; to rent out; to lease out; rent; land tax
出租车 chu1zu1che1 taxi
出租 chu1zu1 to rent
房租 fang2zu1 rent for a room or house
租金 zu1jin1 rent"
zou4 揍 2 奏 7958 挨揍 "揍 zou4 to hit; to beat (sb); (coll.) to smash (sth)
挨揍 ai2zou4 to be beaten; to take a drubbing; buffeted; knocked about"
zou4 奏 2 揍 7957 "节奏 演奏 伴奏 弹奏" "奏 zou4 to play music; to achieve
节奏 jie2zou4 rhythm; tempo; musical pulse; cadence; beat
演奏 yan3zou4 to perform on a musical instrument
伴奏 ban4zou4 to accompany (musically)
弹奏 tan2zou4 to play (musical instrument, esp. string)"
zong3 总 2 偬 7956 "总是 总统 总结 总理" "总 zong3 general; overall; to sum up; in every case; always; invariably; anyway; after all; eventually; sooner or later; surely
总是 zong3shi4 always
总统 zong3tong3 president (of a country)
总结 zong3jie2 to sum up; to conclude; summary
总理 zong3li3 premier; prime minister"
zong3 偬 2 总 7955  "偬 zong3 busy; hurried; despondent"
zhun3 𬘯 2 准 7954  
zhun3 准 2 𬘯 7953 "准备 标准 准确 批准" "准 zhun3 to allow; to grant; in accordance with; in the light of; accurate; standard; definitely; certainly; about to become (bride, son-in-law etc); quasi-; para-
准备 zhun3bei4 preparation; to prepare; to intend; to be about to; reserve (fund)
标准 biao1zhun3 standard; norm; criterion; (adjective) standard; good; correct; conforming to a standard
准确 zhun3que4 accurate; exact; precise
批准 pi1zhun3 to approve; to ratify"
zhua1 髽 2 抓 7952  "髽 zhua1 dress the hair"
zhua1 抓 2 髽 7951 "抓住 抓紧 抓捕 抓获" "抓 zhua1 to grab; to catch; to arrest; to snatch; to scratch
抓住 zhua1zhu4 to grab hold of; to capture
抓紧 zhua1jin3 to grasp firmly; to pay special attention to; to rush in; to make the most of
抓捕 zhua1bu3 to seize; to capture
抓获 zhua1huo4 to arrest"
zhou3 肘 2 帚 7950 肘子 "肘 zhou3 elbow; pork shoulder
肘子 zhou3zi5 pork shoulder; (coll.) elbow"
zhou3 帚 2 肘 7949 "扫帚 笤帚" "帚 zhou3 broom
扫帚 sao4zhou5 broom
笤帚 tiao2zhou5 whisk broom; small broom"
zheng3 整 2 拯 7948 "整个 调整 整理 整体" "整 zheng3 exactly; in good order; whole; complete; entire; in order; orderly; to repair; to mend; to renovate; (coll.) to fix sb; to give sb a hard time; to mess with sb
整个 zheng3ge4 whole; entire; total
调整 tiao2zheng3 to adjust; adjustment; revision
整理 zheng3li3 to arrange; to tidy up; to sort out; to straighten out; to list systematically; to collate (data, files); to pack (luggage)
整体 zheng3ti3 whole entity; entire body; synthesis; as a whole (situation, construction, team etc); global; macrocosm; integral; holistic; whole"
zheng3 拯 2 整 7947 拯救 "拯 zheng3 to raise; to aid; to support; to save; to rescue
拯救 zheng3jiu4 to save; to rescue"
zhai1 斋 2 摘 7946 "书斋 斋戒 斋月" "斋 zhai1 to fast or abstain from meat, wine etc; vegetarian diet; study room; building; to give alms (to a monk)
书斋 shu1zhai1 study (room)
斋戒 zhai1jie4 to fast
斋月 zhai1yue4 ramadan (islam)"
zhai1 摘 2 斋 7945 "摘要 文摘 摘下 摘录" "摘 zhai1 to take; to borrow; to pick (flowers, fruit etc); to pluck; to select; to remove; to take off (glasses, hat etc)
摘要 zhai1yao4 summary; abstract
文摘 wen2zhai1 digest (of literature); to make a digest (of data); summary
摘下 zhai1xia4 to take off; to remove (one's hat, a door from its hinges etc); to pick (a piece of fruit from a tree etc); (sports) to pick off (a rebound etc)
摘录 zhai1lu4 to extract; to excerpt; an excerpt"
zei2 鲗 2 贼 7944  "鲗 zei2 cuttlefish"
zei2 贼 2 鲗 7943 "盗贼 窃贼 抓贼 贼船" "贼 zei2 thief; traitor; wily; deceitful; evil; extremely
盗贼 dao4zei2 robber
窃贼 qie4zei2 thief
抓贼 zhua1zei2 to catch a thief
贼船 zei2chuan2 pirate ship; fig. venture of dubious merit; criminal gang; reactionary faction"
ze4 昃 2 仄 7942  "昃 ze4 afternoon; decline"
ze4 仄 2 昃 7941 平仄 "仄 ze4 to tilt; narrow; uneasy; oblique tones (in chinese poetry)
平仄 ping2ze4 level and oblique tones (technical term for classical chinese rhythmic poetry)"
zao1 遭 2 糟 7940 "遭到 遭遇 遭受 惨遭" "遭 zao1 to meet by chance (usually with misfortune); classifier for events: time, turn, incident
遭到 zao1dao4 to suffer; to meet with (sth unfortunate)
遭遇 zao1yu4 to meet with; to encounter; (bitter) experience
遭受 zao1shou4 to suffer; to sustain (loss, misfortune)
惨遭 can3zao1 to suffer (defeat, death etc)"
zao1 糟 2 遭 7939 "糟糕 糟蹋 糟粕" "糟 zao1 dregs; draff; pickled in wine; rotten; messy; ruined
糟糕 zao1gao1 too bad; how terrible; what bad luck; terrible; bad
糟蹋 zao1ta4 to waste; to defile; to abuse; to insult; to defile; to trample on; to wreck
糟粕 zao1po4 dross; dregs; rubbish; fig. useless residue"
zan1 糌 2 簪 7938 糌粑 "糌 zan1 zanba, tibetan barley bread
糌粑 zan1ba1 tsamba, tibetan barley bread"
zan1 簪 2 糌 7937  "簪 zan1 hairpin"
yong2 颙 2 喁 7936  "颙 yong2 grand; majestic; just; stern"
yo1 唷 2 哟 7935  "唷 yo5 final particle expressing exhortation, admiration etc"
yo1 哟 2 唷 7934 哎哟 "哟 yo5 (sentence-final particle expressing exhortation); (syllable filler in a song)
哎哟 ai1yo1 hey; ow; ouch; interjection of pain or surprise"
ya3 雅 2 哑 7933 "优雅 高雅 雅典 典雅" "雅 ya3 elegant
优雅 you1ya3 grace; graceful
高雅 gao1ya3 dainty; elegance; elegant
雅典 ya3dian3 athens, capital of greece
典雅 dian3ya3 refined; elegant"
xue4 谑 2 血 7932 戏谑 "谑 xue4 joy; to joke; to banter; to tease; to mock
戏谑 xi4xue4 to banter; to crack jokes; to ridicule"
xue3 鳕 2 雪 7931 鳕鱼 "鳕 xue3 codfish; gadus macrocephalus
鳕鱼 xue3yu2 cod"
xue3 雪 2 鳕 7930 "雪山 雪白 雪花 下雪" "雪 xue3 snow; (literary) to wipe away (a humiliation etc)
雪山 xue3shan1 snow-capped mountain
雪白 xue3bai2 snow white
雪花 xue3hua1 snowflake
下雪 xia4xue3 to snow"
xiong4 诇 2 夐 7929  "诇 xiong4 (literary) to spy; to pry into"
xiong4 夐 2 诇 7928  
xiong2 雄 2 熊 7927 "英雄 雄伟 雄厚 雄风" "雄 xiong2 male; staminate; grand; imposing; powerful; mighty; person or state having great power and influence
英雄 ying1xiong2 hero
雄伟 xiong2wei3 grand; imposing; magnificent; majestic
雄厚 xiong2hou4 robust; strong and solid
雄风 xiong2feng1 vigor; virility; dynamism; (literary) powerful wind"
xiong2 熊 2 雄 7926 "熊猫 熊熊 狗熊 熊掌" "熊 xiong2 bear; (coll.) to scold; to rebuke; (coll.) weak; incapable
熊猫 xiong2mao1 panda
熊熊 xiong2xiong2 raging; flaming
狗熊 gou3xiong2 black bear; coward
熊掌 xiong2zhang3 bear paw (as food)"
xie3 血 2 写 7925 "血液 鲜血 流血 血管" "血 xue4 blood
血液 xue4ye4 blood
鲜血 xian1xue4 blood
流血 liu2xue4 to bleed; to shed blood
血管 xue4guan3 vein; artery"
xie3 写 2  7924 "写作 写信 描写 写下" "写 xie3 to write
写作 xie3zuo4 to write; to compose; writing; written works
写信 xie3xin4 to write a letter
描写 miao2xie3 to describe; to depict; to portray; description
写下 xie3xia4 to write down"
weng4 蕹 2 瓮 7923  "蕹 weng4 water spinach or ong choy (ipomoea aquatica), used as a vegetable in south china and southeast asia"
weng4 瓮 2 蕹 7922  "瓮 weng4 earthen jar; urn; pottery container for water, wine etc"
wang2 王 2 亡 7921 "国王 王子 大王 王朝" "王 wang2 king or monarch; best or strongest of its type; grand; great
国王 guo2wang2 king
王子 wang2zi3 prince; son of a king
大王 da4wang2 king; magnate; person having expert skill in something
王朝 wang2chao2 dynasty"
wang2 亡 2 王 7920 "死亡 伤亡 身亡 灭亡" "亡 wang2 to die; to lose; to be gone; to flee; deceased
死亡 si3wang2 to die; death
伤亡 shang1wang2 casualties; injuries and deaths
身亡 shen1wang2 to die
灭亡 mie4wang2 to be destroyed; to become extinct; to perish; to die out; to destroy; to exterminate"
wa3 佤 2 瓦 7919  "佤 wa3 wa, kawa or va ethnic group of myanmar, south china and southeast asia"
tui1 推 2 忒 7918 "推荐 推出 推动 推广" "推 tui1 to push; to cut; to refuse; to reject; to decline; to shirk (responsibility); to put off; to delay; to push forward; to nominate; to elect; massage
推荐 tui1jian4 to recommend; recommendation
推出 tui1chu1 to push out; to release; to launch; to publish; to recommend
推动 tui1dong4 to push (for acceptance of a plan); to push forward; to promote; to actuate
推广 tui1guang3 to extend; to spread; to popularize; generalization; promotion (of a product etc)"
tuan2 抟 2 团 7917  "抟 tuan2 to roll up into a ball with one's hands; spiral; circle"
tuan2 团 2 抟 7916 "集团 团体 团结 团队" "团 tuan2 round; lump; ball; to roll into a ball; to gather; regiment; group; society; classifier for a lump or a soft mass: wad (of paper), ball (of wool), cloud (of smoke); dumpling
集团 ji2tuan2 group; bloc; corporation; conglomerate
团体 tuan2ti3 group; organization; team
团结 tuan2jie2 to unite; unity; solidarity; united
团队 tuan2dui4 team"
tong1 嗵 2 通 7915  "嗵 tong1 thud"
tie4 餮 2  7914 饕餮 "餮 tie4 gluttonous
饕餮 tao1tie4 ferocious mythological animal, the fifth son of the dragon king; zoomorphic mask motif, found on shang and zhou ritual bronzes; gluttonous; sumptuous (banquet)"
tie3 铁 2 帖 7913 "地铁 铁路 钢铁 铁道" "铁 tie3 iron (metal); arms; weapons; hard; strong; violent; unshakeable; determined; close; tight (slang)
地铁 di4tie3 underground railway; subway; subway train
铁路 tie3lu4 railroad; railway
钢铁 gang1tie3 steel
铁道 tie3dao4 railway line; rail track"
tian4 瑱 2 掭 7912  "瑱 tian4 jade ear-plug"
tian4 掭 2 瑱 7911  
tang4 趟 2 烫 7910  "趟 tang4 classifier for times, round trips or rows; a time; a trip"
tang4 烫 2 趟 7909 "滚烫 发烫 烫伤 熨烫" "烫 tang4 to scald; to burn (by scalding); to blanch (cooking); to heat (sth) up in hot water; to perm; to iron; scalding hot
滚烫 gun3tang4 boiling; scalding
发烫 fa1tang4 burning hot
烫伤 tang4shang1 to scald
熨烫 yun4tang4 to iron (clothes)"
suan4 蒜 2 算 7908 大蒜 "蒜 suan4 garlic
大蒜 da4suan4 garlic"
suan4 算 2 蒜 7907 "算是 计算机 就算 计算" "算 suan4 to regard as; to figure; to calculate; to compute
算是 suan4shi4 considered to be; at last
计算机 ji4suan4ji1 computer
就算 jiu4suan4 (coll.) even if
计算 ji4suan4 to count; to calculate; to compute"
suan1 酸 2 狻 7906 "酸奶 辛酸 心酸 酸菜" "酸 suan1 sour; tart; sick at heart; grieved; sore; aching; pedantic; impractical; to make sarcastic remarks about sb; an acid
酸奶 suan1nai3 yogurt
辛酸 xin1suan1 pungent (taste); bitter; fig. sad; miserable
心酸 xin1suan1 to feel sad
酸菜 suan1cai4 pickled vegetables, especially chinese cabbage"
suan1 狻 2 酸 7905  "狻 suan1 (mythical animal)"
sou4 嗽 2  7904 咳嗽 "嗽 sou4 (bound form) to cough
咳嗽 ke2sou5 to cough"
shun3 楯 2 吮 7903  "楯 shun3 draw forth; horizontal railing"
shun3 吮 2 楯 7902 "吮吸 吸吮" "吮 shun3 to suck
吮吸 shun3xi1 to suck
吸吮 xi1shun3 to suck on (sth); to suck in"
shuan4 腨 2 涮 7901  
shuan4 涮 2 腨 7900  "涮 shuan4 to rinse; to trick; to fool sb; to cook by dipping finely sliced ingredients briefly in boiling water or soup (generally done at the dining table)"
shuai1 摔 2 衰 7899 "摔倒 摔跤 摔死 摔伤" "摔 shuai1 to throw down; to fall; to drop and break
摔倒 shuai1dao3 to fall down; to slip and fall; to throw sb to the ground
摔跤 shuai1jiao1 to trip and fall; to wrestle; wrestling (sports)
摔死 shuai1si3 to fall to one's death; to kill by throwing to the ground
摔伤 shuai1shang1 to injure oneself in a fall"
shua1 唰 2 刷 7898  "唰 shua1 rustling"
shua1 刷 2 唰 7897 "印刷 刷牙 牙刷 刷新" "刷 shua1 to brush; to paint; to daub; to paste up; to skip class (of students); to fire from a job
印刷 yin4shua1 to print; printing
刷牙 shua1ya2 to brush one's teeth
牙刷 ya2shua1 toothbrush
刷新 shua1xin1 to renovate; to refurbish; to refresh (computer window); to write a new page (in history); to break (a record)"
sheng3 眚 2 省 7896  "眚 sheng3 cataract of the eye; error"
sao3 嫂 2 扫 7895 "嫂子 大嫂 嫂嫂" "嫂 sao3 older brother's wife; sister-in-law
嫂子 sao3zi5 (coll.) older brother's wife; sister-in-law
大嫂 da4sao3 older brother's wife; sister-in-law; elder sister (respectful appellation for an older married woman)
嫂嫂 sao3sao5 older brother's wife; sister-in-law; (polite address to a younger married woman) sister"
sang1 桑 2  7894 "沧桑 洛桑 哈桑 桑树" "桑 sang1 (bound form) mulberry tree
沧桑 cang1sang1 great changes; ups and downs; vicissitudes
洛桑 luo4sang1 lausanne (city in switzerland)
哈桑 ha1sang1 hassan (person name); hassan district
桑树 sang1shu4 mulberry tree, with leaves used to feed silkworms"
sang1 丧 2 桑 7893 "丧失 沮丧 丧生 丧命" "丧 sang1 mourning; funeral
丧失 sang4shi1 to lose; to forfeit
沮丧 ju3sang4 dispirited; dejected; dismayed
丧生 sang4sheng1 to die; to lose one's life
丧命 sang4ming4 to lose one's life"
sai4 赛 2  7892 "比赛 大赛 联赛 竞赛" "赛 sai4 to compete; competition; match; to surpass; better than; superior to; to excel
比赛 bi3sai4 competition (sports etc); match; to compete
大赛 da4sai4 grand contest
联赛 lian2sai4 (sports) league; league tournament
竞赛 jing4sai4 to compete; to race; contest; competition; match; race"
run4 闰 2 润 7891  "闰 run4 intercalary; an extra day or month inserted into the lunar or solar calendar (such as february 29)"
run4 润 2 闰 7890 "利润 湿润 滋润 红润" "润 run4 moist; glossy; sleek; to moisten; to lubricate; to embellish; to enhance; profit; remuneration
利润 li4run4 profits
湿润 shi1run4 moist
滋润 zi1run4 moist; humid; to moisten; to provide moisture; comfortably off
红润 hong2run4 ruddy; rosy; florid"
ri4 驲 2 日 7889  "驲 ri4 horse for relaying dispatches"
ri4 日 2 驲 7888 "日本 日子 日期 日记" "日 ri4 sun; day; date, day of the month
日本 ri4ben3 japan
日子 ri4zi5 day; a (calendar) date; days of one's life
日期 ri4qi1 date
日记 ri4ji4 diary"
re3 惹 2  7887 "惹人 招惹 惹火 惹事" "惹 re3 to provoke; to irritate; to vex; to stir up; to anger; to attract (troubles); to cause (problems)
惹人 re3ren2 to provoke (esp. annoyance, disgust etc); to offend; to attract (attention)
招惹 zhao1re3 to court (trouble); to attract (attention); to provoke (sb)
惹火 re3huo3 to stir up the fire; fig. to provoke and offend people; to ruffle feathers
惹事 re3shi4 to cause trouble"
rang4 让 2  7886 "转让 让步 让开 让座" "让 rang4 to yield; to permit; to let sb do sth; to have sb do sth; to make sb (feel sad etc)
转让 zhuan3rang4 to transfer (ownership, rights etc)
让步 rang4bu4 to concede; to give in; to yield; a concession; (linguistics) concessive
让开 rang4kai1 to get out of the way; to step aside
让座 rang4zuo4 to give up one's seat for sb"
qun1 逡 2 囷 7885 逡巡 "逡 qun1 to shrink back (from sth)
逡巡 qun1xun2 to draw back; to move back and forth; to hesitate; in an instant"
qun1 囷 2 逡 7884  "囷 qun1 granary"
quan4 劝 2 券 7883 "劝说 劝告 劝阻 奉劝" "劝 quan4 to advise; to urge; to try to persuade; to exhort; to console; to soothe
劝说 quan4shuo1 to persuade; persuasion; to advise
劝告 quan4gao4 to advise; to urge; to exhort; exhortation; advice
劝阻 quan4zu3 to advise against; to dissuade
奉劝 feng4quan4 may i offer a bit of advice"
qin3 锓 2 寝 7882  
qin3 寝 2 锓 7881 "寝室 就寝" "寝 qin3 to lie down
寝室 qin3shi4 bedroom; dormitory
就寝 jiu4qin3 to go to sleep; to go to bed (literary)"
pin4 聘 2 牝 7880 "招聘 聘请 应聘 诚聘" "聘 pin4 to engage (a teacher etc); to hire; to betroth; betrothal gift; to get married (of woman)
招聘 zhao1pin4 to invite applications for a job; to recruit
聘请 pin4qing3 to engage; to hire (a lawyer etc)
应聘 ying4pin4 to accept a job offer; to apply for an advertised position
诚聘 cheng2pin4 to seek to recruit; to invite job applications from"
pin4 牝 2 聘 7879  "牝 pin4 (of a bird, animal or plant) female; keyhole; valley"
pin1 拼 2 姘 7878 "拼命 拼音 拼搏 拼写" "拼 pin1 to piece together; to join together; to stake all; adventurous; at the risk of one's life; to spell
拼命 pin1ming4 to do one's utmost; with all one's might; at all costs; (to work or fight) as if one's life depends on it
拼音 pin1yin1 phonetic writing; pinyin (chinese romanization)
拼搏 pin1bo2 to struggle; to wrestle
拼写 pin1xie3 to spell"
pin1 姘 2 拼 7877  "姘 pin1 to be a mistress or lover"
pian4 骗 2 片 7876 "欺骗 骗子 骗人 诈骗" "骗 pian4 to cheat; to swindle; to deceive; to get on (a horse etc) by swinging one leg over
欺骗 qi1pian4 to deceive; to cheat
骗子 pian4zi5 swindler; a cheat
骗人 pian4ren2 to cheat sb; a scam
诈骗 zha4pian4 to defraud; to swindle; to blackmail"
pian3 谝 2 𡎚 7875  "谝 pian3 to brag"
pian3 𡎚 2 谝 7874  
peng4 碰 2 椪 7873 "碰到 碰上 碰撞 碰巧" "碰 peng4 to touch; to meet with; to bump
碰到 peng4dao4 to come across; to run into; to meet; to hit
碰上 peng4shang4 to run into; to come upon; to meet
碰撞 peng4zhuang4 to collide; collision
碰巧 peng4qiao3 by chance; by coincidence; to happen to"
peng4 椪 2 碰 7872  
pen2 盆 2 湓 7871 "脸盆 盆地 花盆 盆子" "盆 pen2 basin; flower pot
脸盆 lian3pen2 washbowl; basin for washing hands and face
盆地 pen2di4 (geography) basin; depression
花盆 hua1pen2 flower pot
盆子 pen2zi5 basin"
pen2 湓 2 盆 7870  "湓 pen2 flowing of water; name of a river"
pa4 怕 2 帕 7869 "害怕 恐怕 不怕 可怕" "怕 pa4 to be afraid; to fear; to dread; to be unable to endure; perhaps
害怕 hai4pa4 to be afraid; to be scared
恐怕 kong3pa4 fear; to dread; i'm afraid that...; perhaps; maybe
不怕 bu4pa4 fearless; not worried (by setbacks or difficulties); even if; even though
可怕 ke3pa4 awful; dreadful; fearful; formidable; frightful; scary; hideous; horrible; terrible; terribly"
pa4 帕 2 怕 7868 手帕 "帕 pa4 to wrap; kerchief; handkerchief; headscarf; pascal (si unit)
手帕 shou3pa4 handkerchief"
ou4 怄 2 沤 7867  "怄 ou4 to annoy; to irritate; to be annoyed; to sulk"
o1 噢 2  7866  
nüe4 虐 2 疟 7865 "虐待 肆虐 虐杀 暴虐" "虐 nüe4 oppressive; tyrannical
虐待 nüe4dai4 to mistreat; to maltreat; to abuse; mistreatment; maltreatment
肆虐 si4nüe4 to wreak havoc; to devastate
虐杀 nüe4sha1 to kill (or assault) sadistically
暴虐 bao4nüe4 brutal; tyrannical"
nü4 衄 2 恧 7864  "衄 nü4 to bleed from the nose (or from the ears, gums etc); fig. to be defeated"
nü4 恧 2 衄 7863  "恧 nü4 ashamed"
nu4 怒 2 傉 7862 "愤怒 怒火 大怒 恼怒" "怒 nu4 anger; fury; flourishing; vigorous
愤怒 fen4nu4 angry; indignant; wrath; ire
怒火 nu4huo3 rage; fury; hot anger
大怒 da4nu4 to become furious; to explode in anger
恼怒 nao3nu4 resentful; angry; to enrage sb"
nu4 傉 2 怒 7861  
nü3 钕 2 女 7860  "钕 nü3 neodymium (chemistry)"
nü3 女 2 钕 7859 "女人 女儿 女孩 女生" "女 nü3 female; woman; daughter
女人 nü3ren5 wife
女儿 nü3er2 daughter
女孩 nü3hai2 girl; lass
女生 nü3sheng1 schoolgirl; female student; girl"
niao4 脲 2 尿 7858  "脲 niao4 carbamide; urea (nh2)2co"
nian1 蔫 2 拈 7857  "蔫 nian1 to fade; to wither; to wilt; listless"
nian1 拈 2 蔫 7856  "拈 nian1 to nip; to grasp with the fingers; to fiddle with"
nen4 恁 2 嫩 7855  "恁 nen4 to think; this; which?; how? (literary)"
nen4 嫩 2 恁 7854 "稚嫩 娇嫩 白嫩 细嫩" "嫩 nen4 young and tender; (of food) tender; lightly cooked; (of color) light; (of a person) inexperienced; unskilled
稚嫩 zhi4nen4 young and tender; puerile; soft and immature
娇嫩 jiao1nen5 tender and lovely; fragile; delicate
白嫩 bai2nen4 (of skin etc) fair; delicate
细嫩 xi4nen4 tender"
nang1 囔 2  7853 嘟囔 "囔 nang1 muttering, indistinct speech
嘟囔 du1nang5 to mumble to oneself"
nang1 囊 2 囔 7852 "行囊 胶囊 窝囊 囊括" "囊 nang2 sack; purse; pocket (for money)
行囊 xing2nang2 traveling bag; luggage
胶囊 jiao1nang2 (pharm.) capsule
窝囊 wo1nang5 to feel vexed; annoyed; good-for-nothing; stupid and cowardly
囊括 nang2kuo4 to include; to embrace; to bring together"
nan4 婻 2  7851  
na2 镎 2 拿 7850  "镎 na2 neptunium (chemistry)"
na2 拿 2 镎 7849 "拿出 拿起 拿来 拿走" "拿 na2 to hold; to seize; to catch; to apprehend; to take
拿出 na2chu1 to take out; to put out; to provide; to put forward (a proposal); to come up with (evidence)
拿起 na2qi3 to pick up
拿来 na2lai2 to bring; to fetch; to get
拿走 na2zou3 to take away"
mu2 毪 2  7848  "毪 mu2 a type of woolen fabric made in tibet"
miu4 谬 2  7847 "荒谬 谬误 谬论" "谬 miu4 to deceive; to confuse; to cheat; absurd; erroneous
荒谬 huang1miu4 absurd; ridiculous
谬误 miu4wu4 error; mistaken idea; falsehood
谬论 miu4lun4 misconception; fallacy"
mie1 咩 2 乜 7846  "咩 mie1 the bleating of sheep; final particle which transforms statements into questions that indicate doubt or surprise (cantonese)"
mian4 面 2 眄 7845 "方面 面前 后面 面对" "面 mian4 face; side; surface; aspect; top; classifier for objects with flat surfaces such as drums, mirrors, flags etc; flour; noodles; (of food) soft (not crunchy); (slang) (of a person) ineffectual; spineless
方面 fang1mian4 respect; aspect; field; side
面前 mian4qian2 in front of; facing; (in the) presence (of)
后面 hou4mian5 the back; the rear; the last bit; behind; near the end; at the back; later; afterwards
面对 mian4dui4 to face; to confront"
mian4 眄 2 面 7844  "眄 mian4 to look askance at"
meng4 梦 2 孟 7843 "梦想 梦中 做梦 梦见" "梦 meng4 dream; (bound form) to dream
梦想 meng4xiang3 (fig.) to dream of; dream
梦中 meng4zhong1 in a dream
做梦 zuo4meng4 to dream; to have a dream; fig. illusion; fantasy; pipe dream
梦见 meng4jian4 to dream about (sth or sb); to see in a dream"
meng4 孟 2 梦 7842 "孟子 孟买" "孟 meng4 first month of a season; eldest amongst brothers
孟子 meng4zi3 mencius (c. 372-c. 289 bc), confucian philosopher second only to confucius; book of the same name, one of the classics of confucianism
孟买 meng4mai3 mumbai (formerly bombay)"
man3 螨 2 满 7841  "螨 man3 mite"
man3 满 2 螨 7840 "充满 满足 满意 不满" "满 man3 manchu ethnic group; to fill; full; filled; packed; fully; completely; quite; to reach the limit; to satisfy; satisfied; contented
充满 chong1man3 full of; brimming with; very full; permeated
满足 man3zu2 to satisfy; to meet (the needs of); satisfied; content
满意 man3yi4 satisfied; pleased; to one's satisfaction
不满 bu4man3 resentful; discontented; dissatisfied"
man1 颟 2 嫚 7839  "颟 man1 dawdling"
mai3 荬 2 买 7838  
mai3 买 2 荬 7837 "购买 买房 买票 买家" "买 mai3 to buy; to purchase
购买 gou4mai3 to purchase; to buy
买房 mai3fang2 to buy a house
买票 mai3piao4 to buy tickets
买家 mai3jia1 buyer; purchaser"
mai2 霾 2 埋 7836 阴霾 "霾 mai2 haze
阴霾 yin1mai2 haze"
m2 呣 2 呒 7835  "呣 m2 interjection expressing a question"
m2 呒 2 呣 7834  
lu1 撸 2 噜 7833  "撸 lu1 (dialect) to rub one's hand along; to fire (an employee); to reprimand"
lu1 噜 2 撸 7832 "咕噜 嘟噜" "噜 lu1 grumble; chatter
咕噜 gu1lu5 to coo (of a dove); rumbling; noisy drinking sound
嘟噜 du1lu5 bunch; cluster; classifier for bunched objects; to hang down in a bunch; to droop"
lou1 䁖 2  7831  "䁖 lou1 to glance at"
